slope,vibration,moisture
52,0.0012,10
52,0.0012,10
52,0.0012,10
52,0.0012,10
52,0.0012,15
52,0.0012,15
52,0.0012,16
52,0.0012,17
52,0.0012,20
52,0.0012,23
52,0.0012,25
52,0.0012,30
52,0.0012,32
52,0.0012,35
52,0.0012,37
52,0.0012,39
52,0.0012,43
52,0.0012,46
52,0.0012,48
52,0.0012,51
52,0.0012,55
52,0.0012,60
52,0.0012,65
52,0.0012,70
52,0.0012,75
52,0.0012,80
52,0.0012,85
52,0.0012,90
52,0.0012,95
52,0.0012,100
52,0.0017,0
52,0.0017,0
52,0.0017,0
52,0.0017,0
52,0.0017,10
52,0.0017,10
52,0.0017,10
52,0.0017,10
52,0.0017,15
52,0.0017,15
52,0.0017,16
52,0.0017,17
52,0.0017,20
52,0.0017,23
52,0.0017,25
52,0.0017,30
52,0.0017,32
52,0.0017,35
52,0.0017,37
52,0.0017,39
52,0.0017,43
52,0.0017,46
52,0.0017,48
52,0.0017,51
52,0.0017,55
52,0.0017,60
52,0.0017,65
52,0.0017,70
52,0.0017,75
52,0.0017,80
52,0.0017,85
52,0.0017,90
52,0.0017,95
52,0.0017,100
52,0.0025,0
52,0.0025,0
52,0.0025,0
52,0.0025,0
52,0.0025,10
52,0.0025,10
52,0.0025,10
52,0.0025,10
52,0.0025,15
52,0.0025,15
52,0.0025,16
52,0.0025,17
52,0.0025,20
52,0.0025,23
52,0.0025,25
52,0.0025,30
52,0.0025,32
52,0.0025,35
52,0.0025,37
52,0.0025,39
52,0.0025,43
52,0.0025,46
52,0.0025,48
52,0.0025,51
52,0.0025,55
52,0.0025,60
52,0.0025,65
52,0.0025,70
52,0.0025,75
52,0.0025,80
52,0.0025,85
52,0.0025,90
52,0.0025,95
52,0.0025,100
52,0.003,0
52,0.003,0
52,0.003,0
52,0.003,0
52,0.003,10
52,0.003,10
52,0.003,10
52,0.003,10
52,0.003,15
52,0.003,15
52,0.003,16
52,0.003,17
52,0.003,20
52,0.003,23
52,0.003,25
52,0.003,30
52,0.003,32
52,0.003,35
52,0.003,37
52,0.003,39
52,0.003,43
52,0.003,46
52,0.003,48
52,0.003,51
52,0.003,55
52,0.003,60
52,0.003,65
52,0.003,70
52,0.003,75
52,0.003,80
52,0.003,85
52,0.003,90
52,0.003,95
52,0.003,100
52,0.006,0
52,0.006,0
52,0.006,0
52,0.006,0
52,0.006,10
52,0.006,10
52,0.006,10
52,0.006,10
52,0.006,15
52,0.006,15
52,0.006,16
52,0.006,17
52,0.006,20
52,0.006,23
52,0.006,25
52,0.006,30
52,0.006,32
52,0.006,35
52,0.006,37
52,0.006,39
52,0.006,43
52,0.006,46
52,0.006,48
52,0.006,51
52,0.006,55
52,0.006,60
52,0.006,65
52,0.006,70
52,0.006,75
52,0.006,80
52,0.006,85
52,0.006,90
52,0.006,95
52,0.006,100
52,0.01,0
52,0.01,0
52,0.01,0
52,0.01,0
52,0.01,10
52,0.01,10
52,0.01,10
52,0.01,10
52,0.01,15
52,0.01,15
52,0.01,16
52,0.01,17
52,0.01,20
52,0.01,23
52,0.01,25
52,0.01,30
52,0.01,32
52,0.01,35
52,0.01,37
52,0.01,39
52,0.01,43
52,0.01,46
52,0.01,48
52,0.01,51
52,0.01,55
52,0.01,60
52,0.01,65
52,0.01,70
52,0.01,75
52,0.01,80
52,0.01,85
52,0.01,90
52,0.01,95
52,0.01,100
52,0.03,0
52,0.03,0
52,0.03,0
52,0.03,0
52,0.03,10
52,0.03,10
52,0.03,10
52,0.03,10
52,0.03,15
52,0.03,15
52,0.03,16
52,0.03,17
52,0.03,20
52,0.03,23
52,0.03,25
52,0.03,30
52,0.03,32
52,0.03,35
52,0.03,37
52,0.03,39
52,0.03,43
52,0.03,46
52,0.03,48
52,0.03,51
52,0.03,55
52,0.03,60
52,0.03,65
52,0.03,70
52,0.03,75
52,0.03,80
52,0.03,85
52,0.03,90
52,0.03,95
52,0.03,100
52,0.05,0
52,0.05,0
52,0.05,0
52,0.05,0
52,0.05,10
52,0.05,10
52,0.05,10
52,0.05,10
52,0.05,15
52,0.05,15
52,0.05,16
52,0.05,17
52,0.05,20
52,0.05,23
52,0.05,25
52,0.05,30
52,0.05,32
52,0.05,35
52,0.05,37
52,0.05,39
52,0.05,43
52,0.05,46
52,0.05,48
52,0.05,51
52,0.05,55
52,0.05,60
52,0.05,65
52,0.05,70
52,0.05,75
52,0.05,80
52,0.05,85
52,0.05,90
52,0.05,95
52,0.05,100
52,0.1,0
52,0.1,0
52,0.1,0
52,0.1,0
52,0.1,10
52,0.1,10
52,0.1,10
52,0.1,10
52,0.1,15
52,0.1,15
52,0.1,16
52,0.1,17
52,0.1,20
52,0.1,23
52,0.1,25
52,0.1,30
52,0.1,32
52,0.1,35
52,0.1,37
52,0.1,39
52,0.1,43
52,0.1,46
52,0.1,48
52,0.1,51
52,0.1,55
52,0.1,60
52,0.1,65
52,0.1,70
52,0.1,75
52,0.1,80
52,0.1,85
52,0.1,90
52,0.1,95
52,0.1,100
52,0.25,0
52,0.25,0
52,0.25,0
52,0.25,0
52,0.25,10
52,0.25,10
52,0.25,10
52,0.25,10
52,0.25,15
52,0.25,15
52,0.25,16
52,0.25,17
52,0.25,20
52,0.25,23
52,0.25,25
52,0.25,30
52,0.25,32
52,0.25,35
52,0.25,37
52,0.25,39
52,0.25,43
52,0.25,46
52,0.25,48
52,0.25,51
52,0.25,55
52,0.25,60
52,0.25,65
52,0.25,70
52,0.25,75
52,0.25,80
52,0.25,85
52,0.25,90
52,0.25,95
52,0.25,100
52,0.4,0
52,0.4,0
52,0.4,0
52,0.4,0
52,0.4,10
52,0.4,10
52,0.4,10
52,0.4,10
52,0.4,15
52,0.4,15
52,0.4,16
52,0.4,17
52,0.4,20
52,0.4,23
52,0.4,25
52,0.4,30
52,0.4,32
52,0.4,35
52,0.4,37
52,0.4,39
52,0.4,43
52,0.4,46
52,0.4,48
52,0.4,51
52,0.4,55
52,0.4,60
52,0.4,65
52,0.4,70
52,0.4,75
52,0.4,80
52,0.4,85
52,0.4,90
52,0.4,95
52,0.4,100
52,0.55,0
52,0.55,0
52,0.55,0
52,0.55,0
52,0.55,10
52,0.55,10
52,0.55,10
52,0.55,10
52,0.55,15
52,0.55,15
52,0.55,16
52,0.55,17
52,0.55,20
52,0.55,23
52,0.55,25
52,0.55,30
52,0.55,32
52,0.55,35
52,0.55,37
52,0.55,39
52,0.55,43
52,0.55,46
52,0.55,48
52,0.55,51
52,0.55,55
52,0.55,60
52,0.55,65
52,0.55,70
52,0.55,75
52,0.55,80
52,0.55,85
52,0.55,90
52,0.55,95
52,0.55,100
52,0.7,0
52,0.7,0
52,0.7,0
52,0.7,0
52,0.7,10
52,0.7,10
52,0.7,10
52,0.7,10
52,0.7,15
52,0.7,15
52,0.7,16
52,0.7,17
52,0.7,20
52,0.7,23
52,0.7,25
52,0.7,30
52,0.7,32
52,0.7,35
52,0.7,37
52,0.7,39
52,0.7,43
52,0.7,46
52,0.7,48
52,0.7,51
52,0.7,55
52,0.7,60
52,0.7,65
52,0.7,70
52,0.7,75
52,0.7,80
52,0.7,85
52,0.7,90
52,0.7,95
52,0.7,100
52,0.85,0
52,0.85,0
52,0.85,0
52,0.85,0
52,0.85,10
52,0.85,10
52,0.85,10
52,0.85,10
52,0.85,15
52,0.85,15
52,0.85,16
52,0.85,17
52,0.85,20
52,0.85,23
52,0.85,25
52,0.85,30
52,0.85,32
52,0.85,35
52,0.85,37
52,0.85,39
52,0.85,43
52,0.85,46
52,0.85,48
52,0.85,51
52,0.85,55
52,0.85,60
52,0.85,65
52,0.85,70
52,0.85,75
52,0.85,80
52,0.85,85
52,0.85,90
52,0.85,95
52,0.85,100
52,1,0
52,1,0
52,1,0
52,1,0
52,1,10
52,1,10
52,1,10
52,1,10
52,1,15
52,1,15
52,1,16
52,1,17
52,1,20
52,1,23
52,1,25
52,1,30
52,1,32
52,1,35
52,1,37
52,1,39
52,1,43
52,1,46
52,1,48
52,1,51
52,1,55
52,1,60
52,1,65
52,1,70
52,1,75
52,1,80
52,1,85
52,1,90
52,1,95
52,1,100
52,1.2,0
52,1.2,0
52,1.2,0
52,1.2,0
52,1.2,10
52,1.2,10
52,1.2,10
52,1.2,10
52,1.2,15
52,1.2,15
52,1.2,16
52,1.2,17
52,1.2,20
52,1.2,23
52,1.2,25
52,1.2,30
52,1.2,32
52,1.2,35
52,1.2,37
52,1.2,39
52,1.2,43
52,1.2,46
52,1.2,48
52,1.2,51
52,1.2,55
52,1.2,60
52,1.2,65
52,1.2,70
52,1.2,75
52,1.2,80
52,1.2,85
52,1.2,90
52,1.2,95
52,1.2,100
52,1.4,0
52,1.4,0
52,1.4,0
52,1.4,0
52,1.4,10
52,1.4,10
52,1.4,10
52,1.4,10
52,1.4,15
52,1.4,15
52,1.4,16
52,1.4,17
52,1.4,20
52,1.4,23
52,1.4,25
52,1.4,30
52,1.4,32
52,1.4,35
52,1.4,37
52,1.4,39
52,1.4,43
52,1.4,46
52,1.4,48
52,1.4,51
52,1.4,55
52,1.4,60
52,1.4,65
52,1.4,70
52,1.4,75
52,1.4,80
52,1.4,85
52,1.4,90
52,1.4,95
52,1.4,100
52,1.6,0
52,1.6,0
52,1.6,0
52,1.6,0
52,1.6,10
52,1.6,10
52,1.6,10
52,1.6,10
52,1.6,15
52,1.6,15
52,1.6,16
52,1.6,17
52,1.6,20
52,1.6,23
52,1.6,25
52,1.6,30
52,1.6,32
52,1.6,35
52,1.6,37
52,1.6,39
52,1.6,43
52,1.6,46
52,1.6,48
52,1.6,51
52,1.6,55
52,1.6,60
52,1.6,65
52,1.6,70
52,1.6,75
52,1.6,80
52,1.6,85
52,1.6,90
52,1.6,95
52,1.6,100
52,1.8,0
52,1.8,0
52,1.8,0
52,1.8,0
52,1.8,10
52,1.8,10
52,1.8,10
52,1.8,10
52,1.8,15
52,1.8,15
52,1.8,16
52,1.8,17
52,1.8,20
52,1.8,23
52,1.8,25
52,1.8,30
52,1.8,32
52,1.8,35
52,1.8,37
52,1.8,39
52,1.8,43
52,1.8,46
52,1.8,48
52,1.8,51
52,1.8,55
52,1.8,60
52,1.8,65
52,1.8,70
52,1.8,75
52,1.8,80
52,1.8,85
52,1.8,90
52,1.8,95
52,1.8,100
54,0.0001,0
54,0.0001,0
54,0.0001,0
54,0.0001,0
54,0.0001,10
54,0.0001,10
54,0.0001,10
54,0.0001,10
54,0.0001,15
54,0.0001,15
54,0.0001,16
54,0.0001,17
54,0.0001,20
54,0.0001,23
54,0.0001,25
54,0.0001,30
54,0.0001,32
54,0.0001,35
54,0.0001,37
54,0.0001,39
54,0.0001,43
54,0.0001,46
54,0.0001,48
54,0.0001,51
54,0.0001,55
54,0.0001,60
54,0.0001,65
54,0.0001,70
54,0.0001,75
54,0.0001,80
54,0.0001,85
54,0.0001,90
54,0.0001,95
54,0.0001,100
54,0.0009,0
54,0.0009,0
54,0.0009,0
54,0.0009,0
54,0.0009,10
54,0.0009,10
54,0.0009,10
54,0.0009,10
54,0.0009,15
54,0.0009,15
54,0.0009,16
54,0.0009,17
54,0.0009,20
54,0.0009,23
54,0.0009,25
54,0.0009,30
54,0.0009,32
54,0.0009,35
54,0.0009,37
54,0.0009,39
54,0.0009,43
54,0.0009,46
54,0.0009,48
54,0.0009,51
54,0.0009,55
54,0.0009,60
54,0.0009,65
54,0.0009,70
54,0.0009,75
54,0.0009,80
54,0.0009,85
54,0.0009,90
54,0.0009,95
54,0.0009,100
54,0.0012,0
54,0.0012,0
54,0.0012,0
54,0.0012,0
54,0.0012,10
54,0.0012,10
54,0.0012,10
54,0.0012,10
54,0.0012,15
54,0.0012,15
54,0.0012,16
54,0.0012,17
54,0.0012,20
54,0.0012,23
54,0.0012,25
54,0.0012,30
54,0.0012,32
54,0.0012,35
54,0.0012,37
54,0.0012,39
54,0.0012,43
54,0.0012,46
54,0.0012,48
54,0.0012,51
54,0.0012,55
54,0.0012,60
54,0.0012,65
54,0.0012,70
54,0.0012,75
54,0.0012,80
54,0.0012,85
54,0.0012,90
54,0.0012,95
54,0.0012,100
54,0.0017,0
54,0.0017,0
54,0.0017,0
54,0.0017,0
54,0.0017,10
54,0.0017,10
54,0.0017,10
54,0.0017,10
54,0.0017,15
54,0.0017,15
54,0.0017,16
54,0.0017,17
54,0.0017,20
54,0.0017,23
54,0.0017,25
54,0.0017,30
54,0.0017,32
54,0.0017,35
54,0.0017,37
54,0.0017,39
54,0.0017,43
54,0.0017,46
54,0.0017,48
54,0.0017,51
54,0.0017,55
54,0.0017,60
54,0.0017,65
54,0.0017,70
54,0.0017,75
54,0.0017,80
54,0.0017,85
54,0.0017,90
54,0.0017,95
54,0.0017,100
54,0.0025,0
54,0.0025,0
54,0.0025,0
54,0.0025,0
54,0.0025,10
54,0.0025,10
54,0.0025,10
54,0.0025,10
54,0.0025,15
54,0.0025,15
54,0.0025,16
54,0.0025,17
54,0.0025,20
54,0.0025,23
54,0.0025,25
54,0.0025,30
54,0.0025,32
54,0.0025,35
54,0.0025,37
54,0.0025,39
54,0.0025,43
54,0.0025,46
54,0.0025,48
54,0.0025,51
54,0.0025,55
54,0.0025,60
54,0.0025,65
54,0.0025,70
54,0.0025,75
54,0.0025,80
54,0.0025,85
54,0.0025,90
54,0.0025,95
54,0.0025,100
54,0.003,0
54,0.003,0
54,0.003,0
54,0.003,0
54,0.003,10
54,0.003,10
54,0.003,10
54,0.003,10
54,0.003,15
54,0.003,15
54,0.003,16
54,0.003,17
54,0.003,20
54,0.003,23
54,0.003,25
54,0.003,30
54,0.003,32
54,0.003,35
54,0.003,37
54,0.003,39
54,0.003,43
54,0.003,46
54,0.003,48
54,0.003,51
54,0.003,55
54,0.003,60
54,0.003,65
54,0.003,70
54,0.003,75
54,0.003,80
54,0.003,85
54,0.003,90
54,0.003,95
54,0.003,100
54,0.006,0
54,0.006,0
54,0.006,0
54,0.006,0
54,0.006,10
54,0.006,10
54,0.006,10
54,0.006,10
54,0.006,15
54,0.006,15
54,0.006,16
54,0.006,17
54,0.006,20
54,0.006,23
54,0.006,25
54,0.006,30
54,0.006,32
54,0.006,35
54,0.006,37
54,0.006,39
54,0.006,43
54,0.006,46
54,0.006,48
54,0.006,51
54,0.006,55
54,0.006,60
54,0.006,65
54,0.006,70
54,0.006,75
54,0.006,80
54,0.006,85
54,0.006,90
54,0.006,95
54,0.006,100
54,0.01,0
54,0.01,0
54,0.01,0
54,0.01,0
54,0.01,10
54,0.01,10
54,0.01,10
54,0.01,10
54,0.01,15
54,0.01,15
54,0.01,16
54,0.01,17
54,0.01,20
54,0.01,23
54,0.01,25
54,0.01,30
54,0.01,32
54,0.01,35
54,0.01,37
54,0.01,39
54,0.01,43
54,0.01,46
54,0.01,48
54,0.01,51
54,0.01,55
54,0.01,60
54,0.01,65
54,0.01,70
54,0.01,75
54,0.01,80
54,0.01,85
54,0.01,90
54,0.01,95
54,0.01,100
54,0.03,0
54,0.03,0
54,0.03,0
54,0.03,0
54,0.03,10
54,0.03,10
54,0.03,10
54,0.03,10
54,0.03,15
54,0.03,15
54,0.03,16
54,0.03,17
54,0.03,20
54,0.03,23
54,0.03,25
54,0.03,30
54,0.03,32
54,0.03,35
54,0.03,37
54,0.03,39
54,0.03,43
54,0.03,46
54,0.03,48
54,0.03,51
54,0.03,55
54,0.03,60
54,0.03,65
54,0.03,70
54,0.03,75
54,0.03,80
54,0.03,85
54,0.03,90
54,0.03,95
54,0.03,100
54,0.05,0
54,0.05,0
54,0.05,0
54,0.05,0
54,0.05,10
54,0.05,10
54,0.05,10
54,0.05,10
54,0.05,15
54,0.05,15
54,0.05,16
54,0.05,17
54,0.05,20
54,0.05,23
54,0.05,25
54,0.05,30
54,0.05,32
54,0.05,35
54,0.05,37
54,0.05,39
54,0.05,43
54,0.05,46
54,0.05,48
54,0.05,51
54,0.05,55
54,0.05,60
54,0.05,65
54,0.05,70
54,0.05,75
54,0.05,80
54,0.05,85
54,0.05,90
54,0.05,95
54,0.05,100
54,0.1,0
54,0.1,0
54,0.1,0
54,0.1,0
54,0.1,10
54,0.1,10
54,0.1,10
54,0.1,10
54,0.1,15
54,0.1,15
54,0.1,16
54,0.1,17
54,0.1,20
54,0.1,23
54,0.1,25
54,0.1,30
54,0.1,32
54,0.1,35
54,0.1,37
54,0.1,39
54,0.1,43
54,0.1,46
54,0.1,48
54,0.1,51
54,0.1,55
54,0.1,60
54,0.1,65
54,0.1,70
54,0.1,75
54,0.1,80
54,0.1,85
54,0.1,90
54,0.1,95
54,0.1,100
54,0.25,0
54,0.25,0
54,0.25,0
54,0.25,0
54,0.25,10
54,0.25,10
54,0.25,10
54,0.25,10
54,0.25,15
54,0.25,15
54,0.25,16
54,0.25,17
54,0.25,20
54,0.25,23
54,0.25,25
54,0.25,30
54,0.25,32
54,0.25,35
54,0.25,37
54,0.25,39
54,0.25,43
54,0.25,46
54,0.25,48
54,0.25,51
54,0.25,55
54,0.25,60
54,0.25,65
54,0.25,70
54,0.25,75
54,0.25,80
54,0.25,85
54,0.25,90
54,0.25,95
54,0.25,100
54,0.4,0
54,0.4,0
54,0.4,0
54,0.4,0
54,0.4,10
54,0.4,10
54,0.4,10
54,0.4,10
54,0.4,15
54,0.4,15
54,0.4,16
54,0.4,17
54,0.4,20
54,0.4,23
54,0.4,25
54,0.4,30
54,0.4,32
54,0.4,35
54,0.4,37
54,0.4,39
54,0.4,43
54,0.4,46
54,0.4,48
54,0.4,51
54,0.4,55
54,0.4,60
54,0.4,65
54,0.4,70
54,0.4,75
54,0.4,80
54,0.4,85
54,0.4,90
54,0.4,95
54,0.4,100
54,0.55,0
54,0.55,0
54,0.55,0
54,0.55,0
54,0.55,10
54,0.55,10
54,0.55,10
54,0.55,10
54,0.55,15
54,0.55,15
54,0.55,16
54,0.55,17
54,0.55,20
54,0.55,23
54,0.55,25
54,0.55,30
54,0.55,32
54,0.55,35
54,0.55,37
54,0.55,39
54,0.55,43
54,0.55,46
54,0.55,48
54,0.55,51
54,0.55,55
54,0.55,60
54,0.55,65
54,0.55,70
54,0.55,75
54,0.55,80
54,0.55,85
54,0.55,90
54,0.55,95
54,0.55,100
54,0.7,0
54,0.7,0
54,0.7,0
54,0.7,0
54,0.7,10
54,0.7,10
54,0.7,10
54,0.7,10
54,0.7,15
54,0.7,15
54,0.7,16
54,0.7,17
54,0.7,20
54,0.7,23
54,0.7,25
54,0.7,30
54,0.7,32
54,0.7,35
54,0.7,37
54,0.7,39
54,0.7,43
54,0.7,46
54,0.7,48
54,0.7,51
54,0.7,55
54,0.7,60
54,0.7,65
54,0.7,70
54,0.7,75
54,0.7,80
54,0.7,85
54,0.7,90
54,0.7,95
54,0.7,100
54,0.85,0
54,0.85,0
54,0.85,0
54,0.85,0
54,0.85,10
54,0.85,10
54,0.85,10
54,0.85,10
54,0.85,15
54,0.85,15
54,0.85,16
54,0.85,17
54,0.85,20
54,0.85,23
54,0.85,25
54,0.85,30
54,0.85,32
54,0.85,35
54,0.85,37
54,0.85,39
54,0.85,43
54,0.85,46
54,0.85,48
54,0.85,51
54,0.85,55
54,0.85,60
54,0.85,65
54,0.85,70
54,0.85,75
54,0.85,80
54,0.85,85
54,0.85,90
54,0.85,95
54,0.85,100
54,1,0
54,1,0
54,1,0
54,1,0
54,1,10
54,1,10
54,1,10
54,1,10
54,1,15
54,1,15
54,1,16
54,1,17
54,1,20
54,1,23
54,1,25
54,1,30
54,1,32
54,1,35
54,1,37
54,1,39
54,1,43
54,1,46
54,1,48
54,1,51
54,1,55
54,1,60
54,1,65
54,1,70
54,1,75
54,1,80
54,1,85
54,1,90
54,1,95
54,1,100
54,1.2,0
54,1.2,0
54,1.2,0
54,1.2,0
54,1.2,10
54,1.2,10
54,1.2,10
54,1.2,10
54,1.2,15
54,1.2,15
54,1.2,16
54,1.2,17
54,1.2,20
54,1.2,23
54,1.2,25
54,1.2,30
54,1.2,32
54,1.2,35
54,1.2,37
54,1.2,39
54,1.2,43
54,1.2,46
54,1.2,48
54,1.2,51
54,1.2,55
54,1.2,60
54,1.2,65
54,1.2,70
54,1.2,75
54,1.2,80
54,1.2,85
54,1.2,90
54,1.2,95
54,1.2,100
54,1.4,0
54,1.4,0
54,1.4,0
54,1.4,0
54,1.4,10
54,1.4,10
54,1.4,10
54,1.4,10
54,1.4,15
54,1.4,15
54,1.4,16
54,1.4,17
54,1.4,20
54,1.4,23
54,1.4,25
54,1.4,30
54,1.4,32
54,1.4,35
54,1.4,37
54,1.4,39
54,1.4,43
54,1.4,46
54,1.4,48
54,1.4,51
54,1.4,55
54,1.4,60
54,1.4,65
54,1.4,70
54,1.4,75
54,1.4,80
54,1.4,85
54,1.4,90
54,1.4,95
54,1.4,100
54,1.6,0
54,1.6,0
54,1.6,0
54,1.6,0
54,1.6,10
54,1.6,10
54,1.6,10
54,1.6,10
54,1.6,15
54,1.6,15
54,1.6,16
54,1.6,17
54,1.6,20
54,1.6,23
54,1.6,25
54,1.6,30
54,1.6,32
54,1.6,35
54,1.6,37
54,1.6,39
54,1.6,43
54,1.6,46
54,1.6,48
54,1.6,51
54,1.6,55
54,1.6,60
54,1.6,65
54,1.6,70
54,1.6,75
54,1.6,80
54,1.6,85
54,1.6,90
54,1.6,95
54,1.6,100
54,1.8,0
54,1.8,0
54,1.8,0
54,1.8,0
54,1.8,10
54,1.8,10
54,1.8,10
54,1.8,10
54,1.8,15
54,1.8,15
54,1.8,16
54,1.8,17
54,1.8,20
54,1.8,23
54,1.8,25
54,1.8,30
54,1.8,32
54,1.8,35
54,1.8,37
54,1.8,39
54,1.8,43
54,1.8,46
54,1.8,48
54,1.8,51
54,1.8,55
54,1.8,60
54,1.8,65
54,1.8,70
54,1.8,75
54,1.8,80
54,1.8,85
54,1.8,90
54,1.8,95
54,1.8,100
55,0.0001,0
55,0.0001,0
55,0.0001,0
55,0.0001,0
55,0.0001,10
55,0.0001,10
55,0.0001,10
55,0.0001,10
55,0.0001,15
55,0.0001,15
55,0.0001,16
55,0.0001,17
55,0.0001,20
55,0.0001,23
55,0.0001,25
55,0.0001,30
55,0.0001,32
55,0.0001,35
55,0.0001,37
55,0.0001,39
55,0.0001,43
55,0.0001,46
55,0.0001,48
55,0.0001,51
55,0.0001,55
55,0.0001,60
55,0.0001,65
55,0.0001,70
55,0.0001,75
55,0.0001,80
55,0.0001,85
55,0.0001,90
55,0.0001,95
55,0.0001,100
55,0.0009,0
55,0.0009,0
55,0.0009,0
55,0.0009,0
55,0.0009,10
55,0.0009,10
55,0.0009,10
55,0.0009,10
55,0.0009,15
55,0.0009,15
55,0.0009,16
55,0.0009,17
55,0.0009,20
55,0.0009,23
55,0.0009,25
55,0.0009,30
55,0.0009,32
55,0.0009,35
55,0.0009,37
55,0.0009,39
55,0.0009,43
55,0.0009,46
55,0.0009,48
55,0.0009,51
55,0.0009,55
55,0.0009,60
55,0.0009,65
55,0.0009,70
55,0.0009,75
55,0.0009,80
55,0.0009,85
55,0.0009,90
55,0.0009,95
55,0.0009,100
55,0.0012,0
55,0.0012,0
55,0.0012,0
55,0.0012,0
55,0.0012,10
55,0.0012,10
55,0.0012,10
55,0.0012,10
55,0.0012,15
55,0.0012,15
55,0.0012,16
55,0.0012,17
55,0.0012,20
55,0.0012,23
55,0.0012,25
55,0.0012,30
55,0.0012,32
55,0.0012,35
55,0.0012,37
55,0.0012,39
55,0.0012,43
55,0.0012,46
55,0.0012,48
55,0.0012,51
55,0.0012,55
55,0.0012,60
55,0.0012,65
55,0.0012,70
55,0.0012,75
55,0.0012,80
55,0.0012,85
55,0.0012,90
55,0.0012,95
55,0.0012,100
55,0.0017,0
55,0.0017,0
55,0.0017,0
55,0.0017,0
55,0.0017,10
55,0.0017,10
55,0.0017,10
55,0.0017,10
55,0.0017,15
55,0.0017,15
55,0.0017,16
55,0.0017,17
55,0.0017,20
55,0.0017,23
55,0.0017,25
55,0.0017,30
55,0.0017,32
55,0.0017,35
55,0.0017,37
55,0.0017,39
55,0.0017,43
55,0.0017,46
55,0.0017,48
55,0.0017,51
55,0.0017,55
55,0.0017,60
55,0.0017,65
55,0.0017,70
55,0.0017,75
55,0.0017,80
55,0.0017,85
55,0.0017,90
55,0.0017,95
55,0.0017,100
55,0.0025,0
55,0.0025,0
55,0.0025,0
55,0.0025,0
55,0.0025,10
55,0.0025,10
55,0.0025,10
55,0.0025,10
55,0.0025,15
55,0.0025,15
55,0.0025,16
55,0.0025,17
55,0.0025,20
55,0.0025,23
55,0.0025,25
55,0.0025,30
55,0.0025,32
55,0.0025,35
55,0.0025,37
55,0.0025,39
55,0.0025,43
55,0.0025,46
55,0.0025,48
55,0.0025,51
55,0.0025,55
55,0.0025,60
55,0.0025,65
55,0.0025,70
55,0.0025,75
55,0.0025,80
55,0.0025,85
55,0.0025,90
55,0.0025,95
55,0.0025,100
55,0.003,0
55,0.003,0
55,0.003,0
55,0.003,0
55,0.003,10
55,0.003,10
55,0.003,10
55,0.003,10
55,0.003,15
55,0.003,15
55,0.003,16
55,0.003,17
55,0.003,20
55,0.003,23
55,0.003,25
55,0.003,30
55,0.003,32
55,0.003,35
55,0.003,37
55,0.003,39
55,0.003,43
55,0.003,46
55,0.003,48
55,0.003,51
55,0.003,55
55,0.003,60
55,0.003,65
55,0.003,70
55,0.003,75
55,0.003,80
55,0.003,85
55,0.003,90
55,0.003,95
55,0.003,100
55,0.006,0
55,0.006,0
55,0.006,0
55,0.006,0
55,0.006,10
55,0.006,10
55,0.006,10
55,0.006,10
55,0.006,15
55,0.006,15
55,0.006,16
55,0.006,17
55,0.006,20
55,0.006,23
55,0.006,25
55,0.006,30
55,0.006,32
55,0.006,35
55,0.006,37
55,0.006,39
55,0.006,43
55,0.006,46
55,0.006,48
55,0.006,51
55,0.006,55
55,0.006,60
55,0.006,65
55,0.006,70
55,0.006,75
55,0.006,80
55,0.006,85
55,0.006,90
55,0.006,95
55,0.006,100
55,0.01,0
55,0.01,0
55,0.01,0
55,0.01,0
55,0.01,10
55,0.01,10
55,0.01,10
55,0.01,10
55,0.01,15
55,0.01,15
55,0.01,16
55,0.01,17
55,0.01,20
55,0.01,23
55,0.01,25
55,0.01,30
55,0.01,32
55,0.01,35
55,0.01,37
55,0.01,39
55,0.01,43
55,0.01,46
55,0.01,48
55,0.01,51
55,0.01,55
55,0.01,60
55,0.01,65
55,0.01,70
55,0.01,75
55,0.01,80
55,0.01,85
55,0.01,90
55,0.01,95
55,0.01,100
55,0.03,0
55,0.03,0
55,0.03,0
55,0.03,0
55,0.03,10
55,0.03,10
55,0.03,10
55,0.03,10
55,0.03,15
55,0.03,15
55,0.03,16
55,0.03,17
55,0.03,20
55,0.03,23
55,0.03,25
55,0.03,30
55,0.03,32
55,0.03,35
55,0.03,37
55,0.03,39
55,0.03,43
55,0.03,46
55,0.03,48
55,0.03,51
55,0.03,55
55,0.03,60
55,0.03,65
55,0.03,70
55,0.03,75
55,0.03,80
55,0.03,85
55,0.03,90
55,0.03,95
55,0.03,100
55,0.05,0
55,0.05,0
55,0.05,0
55,0.05,0
55,0.05,10
55,0.05,10
55,0.05,10
55,0.05,10
55,0.05,15
55,0.05,15
55,0.05,16
55,0.05,17
55,0.05,20
55,0.05,23
55,0.05,25
55,0.05,30
55,0.05,32
55,0.05,35
55,0.05,37
55,0.05,39
55,0.05,43
55,0.05,46
55,0.05,48
55,0.05,51
55,0.05,55
55,0.05,60
55,0.05,65
55,0.05,70
55,0.05,75
55,0.05,80
55,0.05,85
55,0.05,90
55,0.05,95
55,0.05,100
55,0.1,0
55,0.1,0
55,0.1,0
55,0.1,0
55,0.1,10
55,0.1,10
55,0.1,10
55,0.1,10
55,0.1,15
55,0.1,15
55,0.1,16
55,0.1,17
55,0.1,20
55,0.1,23
